month,period_start,country_code,country_name,commodity_level,hs6,hs6_description,quantity_unit,hts_vintage,is_section232_core_steel,scope_basis,source_rate_provision,source_last_update,data_status,import_value_usd,quantity_1,dutiable_value_usd,calculated_duty_usd,section232_rate_month_start,section232_rate_month_end,section232_rate_day_weighted,section232_rate_clean_month,policy_regime,is_transition_month,include_clean_month_analysis,observed_effective_duty_rate
2024-05,2024-05-01,1220,CANADA,HS6,730661,"TUBES, PIPES AND HOLLOW PROFILES, OF IRON OR STEEL, WELDED, OF A SQUARE OR RECTANGULAR CROSS-SECTION, NESOI",-,2024,True,Proclamation 9705 core steel range 7304.10-7306.90,-,0,official_census_api,35631785,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-05,2024-05-01,1220,CANADA,HS6,730669,"TUBES, PIPES AND HOLLOW PROFILES, OF IRON OR STEEL, WELDED, OF NON-CIRCULAR CROSS-SECTION, NESOI",-,2024,True,Proclamation 9705 core steel range 7304.10-7306.90,-,0,official_census_api,17044,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-05,2024-05-01,1220,CANADA,HS6,730690,"PIPES, TUBES AND HOLLOW PROFILES NESOI, OF IRON OR STEEL, RIVETED OR SIMILARLY CLOSED",-,2024,True,Proclamation 9705 core steel range 7304.10-7306.90,-,0,official_census_api,2050405,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720610,IRON AND NONALLOY STEEL INGOTS,-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,0,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,
2024-06,2024-06-01,1220,CANADA,HS6,720711,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, RECTANGULAR OR SQUARE CROSS SECTION, WIDTH LESS THAN TWICE THE THICKNESS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1421053,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720712,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, RECTANGULAR CROSS SECTION, WIDTH NOT LESS THAN TWICE THE THICKNESS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,17994866,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720719,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, CROSS SECTION OTHER THAN RECTANGULAR, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,0,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,
2024-06,2024-06-01,1220,CANADA,HS6,720720,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, CONTAINING 0.25% (WT.) OR MORE OF CARBON",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,615617,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720810,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3750853,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720825,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COILS,HOT-ROLLED WORKED ONLY,PICKLED, THICKNESS 4.75 MM OR MORE, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3548538,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720826,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COILS,HOT-ROLLED WORKED ONLY,PICKLED,3MM BUT < 4.75MM THICK, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5262680,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720827,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600 MM OR MORE,IN COILS,HOT-ROLLED WORKED ONLY, PICKLED, LESS THAN 3 MM THICK, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5566107,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720836,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600 MM OR MORE IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS EXCEEDING 10 MM, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3115022,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720837,"FLAT-ROLLED PRODUCTS OF IRN OR NONALLOY STEEL, WIDTH OF 600MM OR MORE, IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS 4.75MM BUT NOT OVER 10MM NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,16840145,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720838,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE,IN COILS,HOT-ROLLED WORKED ONLY, OF A THICKNESS 3MM OR MORE BUT UNDER 4.75MM, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,18476782,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720839,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE,IN COILS,HOT-ROLLED WORKED ONLY, OF A THICKNESS OF LESS THAN 3MM, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,19261426,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720840,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COILS, PATTERNS IN RELIEF",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1372574,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720851,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS EXCEEDING 10 MM, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,4882156,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720852,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED OR COILS, 4.75 MM TO 10 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2552930,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720853,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED OR COILS, 3 MM TO UNDER 4.75 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2142328,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720854,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED OR COILS, LESS THAN 3 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2213925,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720890,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,29436,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720915,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS OF 3 MM OR MORE",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,382142,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720916,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS OVER ONE MM BUT LESS THAN 3 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,21722013,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720917,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS 0.5MM OR MORE BUT NOT OVER 1MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,20999249,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720918,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS OF LESS THAN 0.5 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6632926,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720925,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS OF 3 MM OR MORE",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,93959,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720926,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS OVER 1 MM BUT LESS THAN 3 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1109071,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720927,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS,COLD-ROLLED WORKED ONLY, OF A THICKNESS 0.5MM OR MORE BUT N/O 1MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,184368,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,720928,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS OF LESS THAN 0.5 MM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,0,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,
2024-06,2024-06-01,1220,CANADA,HS6,720990,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,55511,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721011,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PLATED OR COATED WITH TIN, 0.5 MM OR MORE THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,72189,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721012,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PLATED OR COATED WITH TIN, UNDER 0.5 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,15791141,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721030,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600MM OR MORE, ELECTROLYTICALLY PLATED OR COATED WITH ZINC",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,194022,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721041,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, CORRUGATED, 600 MM OR MORE WIDE, PLATED OR COATED WITH ZINC OTHER THAN ELECTROLYTICALLY",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,0,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,
2024-06,2024-06-01,1220,CANADA,HS6,721049,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, NOT CORRUGATED, 600 MM OR MORE WIDE, PLATED OR COATED WITH ZINC OTHER THAN ELECTROLYTICALLY",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,71475013,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721050,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PLATED OR COATED WITH CHROMIUM OXIDES OR WITH CHROMIUM AND CHROMIUM OXIDES",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,12419909,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721061,"FLAT-ROLLD IRON OR NONALLOY STEEL 600MM OR MORE, PLATED OR COATED WITH ALUMINUM-ZINC ALLOYS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,6590125,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721069,"FLAT-ROLLD IRON OR NONALLOY STEEL 600MM OR MORE, PLATED OR COATED WITH OTHER ALUMINUM",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,7728,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721070,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, PAINTED, VARNISHED OR COATED WITH PLASTICS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1740402,,44520,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721090,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,68260,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721114,"FLAT-ROLLD HIGH-STRNGTH IRON OR NONALLOY STEEL UNDER 600MM WIDE HOT-ROLLD, NOT CLAD, COATED OR PLATED 4.75MM THICK OR MORE",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,13405213,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721119,"FLAT-ROLLED HIGH-STRENGTH NONALLLOY STEEL PRODUCTS NESOI, UNDER 600 MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, UNDER 4.75 MM THICK",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5507899,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721123,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH LESS THAN 600 MM, NOT FURTHER WORKED THAN COLD-ROLLED, NOT CLAD, PLATED OR COATED, <0.25% CARBON",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1122837,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS UNDER 600 MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, NESOI.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,17378,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721190,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, NOT CLAD, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5713,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721210,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PLATED OR COATED WITH TIN",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,163652,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721220,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF LESS THAN 600 MM, ELECTROLYTICALLY PLATED OR COATED WITH ZINC",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,133673,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721230,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PLATED OR COATED WITH ZINC OTHER THAN ELECTROLYTICALLY",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2569260,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721240,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PAINTED, VARNISHED OR COATED WITH PLASTICS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1742087,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721250,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PLATED OR COATED, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,239631,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721260,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, CLAD",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,0,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,
2024-06,2024-06-01,1220,CANADA,HS6,721310,"BARS AND RODS OF IRON OR NONALLOY STEEL, HOT-ROLLED, IN IRREGULLARLY WOUND COILS, CONCRETE REINFORCING",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,73993,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721320,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,21645,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721391,"BARS AND RODS,HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NONALLOY STEEL, OF CIRCULAR CROSS-SECTION MEASURING LESS THAN 14MM IN DIAMETER, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,23191335,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721399,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NONALLOY STEEL, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2773835,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721410,"BARS AND RODS OF IRON OR NONALLOY STEEL, FORGED",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,28222,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721420,"BARS AND RODS OF IRON OR NONALLOY STEEL, HOT-WORKED NESOI, CONCRETE REINFORCING",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5287839,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721430,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, HOT-WORKED NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2670051,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721491,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED BUT INCL TWISTED,RECTANULAR CROSS SECTN, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2526616,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721499,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING TWISTED AFTER ROLLING, N.E.S.O.I",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,5470469,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721510,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, OLD-FORMED OR COLD-FINISHED",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1097743,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721550,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED, N.E.S.O.I.",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,1120704,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721590,"BARS AND RODS OF IRON OR NONALLOY STEEL, NESOI",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,218056,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721610,"U, I OR H SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, LESS THAN 80 MM HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2972350,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721621,"L SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, LESS THAN 80 MM HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3820507,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721631,"U SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2333379,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721632,"I SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH (STANDARD BEAMS)",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2845930,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721633,"H SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,2836229,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721640,"L OR T SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,3201833,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721650,"ANGLES, SHAPES AND SECTIONS NESOI OF IRON OR NONALLOY STEEL, HOT-WORKED",-,2024,True,Proclamation 9705 core steel range 7206.10-7216.50,-,0,official_census_api,557420,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
2024-06,2024-06-01,1220,CANADA,HS6,721699,"ANGLES, SHAPES AND SECTIONS IRON OR NONALLOY STEEL NESOI",-,2024,True,Proclamation 9705 core steel range 7216.99-7301.10,-,0,official_census_api,759518,,0,0,0.0,0.0,0.0,0.0,no_section232_tariff,False,True,0.0
